,age,technology_primary,joined_through_referral,preferred_offer_types,last_visit_time,days_since_last_login,avg_time_spent,opportunity_size_usd,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn,last_visit_hour
273,55,3,0,2,2024-01-18 15:54:13,6,633.62,58077.98,1291,796.0,1,1,1,3,2,0,15
274,26,1,1,0,2024-01-18 12:06:41,9,55.29,12574.16,564,633.64,0,1,0,1,7,1,12
275,16,1,1,2,2024-01-18 12:54:24,26,936.34,30998.94,632,778.24,1,1,1,4,3,0,12
276,17,3,0,2,2024-01-18 11:32:52,6,352.25,31444.17,549,668.44,1,1,1,2,0,1,11
277,11,3,0,2,2024-01-18 11:54:05,18,128.93,66961.7,565,765.97,0,1,0,1,4,0,11
278,44,3,1,0,2024-01-18 10:19:46,20,38.56,16717.72,619,550.19,1,0,1,3,7,0,10
279,16,1,0,0,2024-01-18 13:39:55,7,220.07,45054.8,552,623.93,1,1,0,1,0,1,13
280,30,0,1,1,2024-01-18 16:29:15,21,31.66,5643.14,550,711.22,0,1,0,1,0,0,16
281,17,1,1,0,2024-01-18 00:57:31,9,1053.12,15799.78,619,945.43,1,1,1,2,1,0,0
282,35,1,1,1,2024-01-18 08:54:18,11,263.58,34046.4,1295,649.88,1,0,0,1,6,1,8
283,62,1,1,2,2024-01-18 06:06:49,12,282.88,40612.89,619,697.62,0,1,1,2,3,1,6
284,25,1,0,0,2024-01-18 07:15:29,14,142.87,43660.25,632,580.25,0,1,1,0,6,1,7
286,58,0,0,0,2024-01-18 18:00:22,15,120.5,4165.97,561,694.31,1,0,0,1,1,1,18
287,62,1,0,0,2024-01-18 02:31:07,20,103.42,36445.77,1297,663.11,1,0,0,1,1,1,2
288,41,3,0,2,2024-01-18 04:43:13,7,248.72,33879.22,603,713.39,0,1,1,3,6,1,4
290,41,3,0,1,2024-01-18 08:31:17,10,129.09,25893.09,565,732.65,1,0,1,2,1,0,8
291,38,3,0,1,2024-01-18 21:56:37,2,392.09,13706.85,1291,1176.2,1,0,0,1,6,1,21
292,21,3,0,0,2024-01-18 20:16:00,9,164.87,49628.7,558,188.19,1,0,0,1,0,0,20
293,62,3,1,1,2024-01-18 02:41:07,3,280.47,25452.4,564,697.62,0,1,0,1,1,1,2
294,40,3,1,0,2024-01-18 10:42:49,12,126.63,44732.67,586,697.62,1,0,0,1,1,1,10
295,48,1,0,1,2024-01-18 07:31:07,15,850.5036092,17373.46,554,657.12,0,1,1,3,6,1,7
296,38,1,0,2,2024-01-18 19:18:50,11,376.93,31089.9,597,1071.82,1,0,1,2,3,1,19
297,12,1,1,2,2024-01-18 00:27:18,13,619.2,44015.54,1295,826.43,1,1,0,1,1,1,0
298,34,1,0,1,2024-01-18 01:14:04,5,165.92,46167.97,592,661.83,0,1,0,1,3,1,1
299,59,1,0,1,2024-01-18 14:34:25,15,202.73,23566.49,648,697.62,0,1,0,1,8,0,14
300,43,0,1,0,2024-01-18 23:12:17,13,641.9,11203.68,1297,614.1,0,1,0,1,7,1,23
301,15,3,1,1,2024-01-18 08:48:39,14,766.04,44858.07,564,689.99,1,1,0,1,6,1,8
302,23,1,0,1,2024-01-18 09:37:53,23,1000.987122,45893.91,556,633.41,1,0,1,4,3,1,9
303,55,3,1,2,2024-01-18 08:31:51,7,792.59,44496.31,565,741.71,1,0,0,1,0,0,8
304,59,1,1,1,2024-01-18 04:58:19,12,629.37,23602.1,550,742.41,1,1,0,1,7,0,4
305,50,3,1,1,2024-01-18 22:00:15,22,56.28,6124.94,558,561.78,0,1,0,1,7,1,22
306,48,3,1,0,2024-01-18 20:42:53,20,200.46,40236.57,589,647.61,1,0,0,1,3,1,20
307,23,3,1,2,2024-01-18 20:11:05,16,1262.444589,12163.94,550,677.29,1,0,0,1,6,1,20
308,55,3,0,2,2024-01-18 11:29:36,14,299.27,7015.77,586,697.62,0,1,1,2,1,1,11
309,33,3,0,1,2024-01-18 01:51:19,20,260.92,70639.99,382,760.54,0,1,0,1,2,0,1
310,49,3,1,2,2024-01-18 04:43:09,15,30.58,38036.67,632,636.43,1,0,1,2,0,1,4
311,55,0,0,2,2024-01-18 21:02:29,16,34.61,45824.46,552,697.62,1,0,1,0,3,1,21
312,56,3,1,2,2024-01-18 22:20:45,11,177.42,6280.96,586,578.69,1,0,1,0,3,1,22
313,32,1,1,1,2024-01-18 06:53:53,15,33.77,32673.05,589,529.02,0,1,0,1,3,1,6
314,52,1,0,2,2024-01-18 23:24:53,15,33.5,50085.74,919,1242.2,0,1,0,1,8,0,23
315,16,3,1,0,2024-01-18 15:39:51,8,62.53,23123.43,591,524.34,1,0,0,1,0,1,15
316,48,3,1,0,2024-01-18 10:58:27,15,583.96,38477.8,554,608.37,1,0,0,1,3,1,10
317,61,3,0,1,2024-01-18 06:16:06,9,315.37,28202.86,565,778.62,1,0,0,1,7,0,6
318,33,3,1,2,2024-01-18 21:13:44,14,146.24,2203.18,558,301.54,0,1,1,3,3,1,21
319,22,1,1,1,2024-01-18 04:45:08,20,103.51,21574.0,1176,414.25,0,1,1,3,1,1,4
321,10,0,0,2,2024-01-18 14:00:49,12,142.34,38249.21,592,1078.76,1,0,1,4,3,1,14
323,12,1,1,0,2024-01-18 07:34:25,14,86.25,31792.97,1295,1098.6,0,1,1,0,0,1,7
325,12,1,0,0,2024-01-18 07:44:03,8,122.17,12440.72,1176,677.35,0,1,1,0,7,1,7
326,45,3,1,2,2024-01-18 03:49:34,6,1482.53,13626.01,592,555.38,1,1,0,1,3,1,3
327,14,1,1,2,2024-01-18 17:27:16,1,385.72,18512.96,1297,557.61,1,1,1,2,3,1,17
328,40,3,1,2,2024-01-18 03:40:28,14,91.7,23406.99,1297,668.48,0,1,1,2,0,0,3
329,25,3,1,0,2024-01-18 04:53:43,24,31.84,11412.83,1256,703.86,1,0,1,3,7,0,4
330,20,3,1,0,2024-01-18 23:58:28,12,30.36,46548.07,558,723.0,0,1,1,4,6,0,23
331,37,3,1,2,2024-01-18 13:10:19,13,32.62,47228.58,552,697.62,0,1,1,2,3,1,13
332,13,1,0,1,2024-01-18 07:23:53,4,150.97,85750.12,1282,785.69,1,0,0,1,4,0,7
334,47,3,0,2,2024-01-18 02:23:58,2,163.43,5843.93,1176,754.32,0,1,1,0,0,0,2
335,34,3,0,0,2024-01-18 12:56:03,16,296.05,9945.0,1297,638.91,0,1,0,1,0,1,12
336,60,0,0,1,2024-01-18 21:29:07,8,95.89,27327.38,558,754.13,0,1,1,4,1,0,21
337,10,3,1,2,2024-01-18 00:45:28,13,134.41,34007.44,552,420.25,0,1,1,2,1,1,0
338,44,3,0,2,2024-01-18 10:22:33,21,34.97,14545.9,1294,360.58,1,0,1,4,7,0,10
339,17,1,0,0,2024-01-18 04:19:51,3,349.92,25966.98,1295,659.95,1,0,0,1,6,1,4
341,33,1,1,0,2024-01-18 14:13:44,20,42.03,33959.9,1294,831.1,0,1,1,4,5,0,14
342,16,3,1,2,2024-01-18 12:40:18,13,47.22,15403.3,565,672.15,0,1,0,1,7,1,12
343,50,1,0,2,2024-01-18 19:15:34,10,446.49,21585.94,1297,697.62,1,1,0,1,6,0,19
344,52,3,1,0,2024-01-18 13:47:28,9,502.02,28024.35,1294,1161.06,0,1,1,2,1,1,13
345,36,1,0,1,2024-01-18 16:54:20,5,261.9,41808.02,559,697.62,1,0,1,2,6,0,16
347,54,0,1,2,2024-01-18 11:26:28,23,59.08,36440.91,558,1638.28,1,0,0,1,6,0,11
348,18,3,1,2,2024-01-18 21:16:40,17,200.63,21330.47,591,661.3,0,1,0,1,3,1,21
349,27,1,0,0,2024-01-18 14:04:47,10,206.96,44254.12,552,697.62,1,1,0,1,5,0,14
350,38,1,0,1,2024-01-18 07:03:32,17,162.46,3929.57,1176,697.62,1,0,1,2,3,1,7
351,59,1,0,1,2024-01-18 06:54:54,14,1431.646546,56989.08,1291,727.58,1,0,1,4,2,0,6
352,51,0,1,2,2024-01-18 11:41:59,8,32.25,8879.1,594,796.24,1,0,1,0,0,0,11
354,62,3,0,0,2024-01-18 17:53:11,21,144.85,12962.42,603,761.04,0,1,1,3,0,0,17
355,47,1,0,2,2024-01-18 10:08:33,18,33.57,5110.81,632,697.62,1,0,1,2,6,0,10
356,18,1,0,2,2024-01-18 09:23:28,21,260.08,15097.46,550,773.63,1,0,0,1,1,0,9
357,64,3,0,1,2024-01-18 22:49:01,13,80.09,32437.84,1295,697.62,0,1,1,3,6,1,22
359,52,1,0,0,2024-01-18 09:28:53,16,401.93,60639.1,550,797.27,0,1,1,2,4,0,9
360,49,3,0,1,2024-01-18 13:49:25,9,76.11,28870.14,619,683.65,1,0,1,0,1,1,13
361,15,1,1,2,2024-01-18 23:17:12,15,81.06,6382.96,594,608.84,1,0,0,1,0,1,23
362,41,3,0,1,2024-01-18 01:37:06,10,1110.189531,49615.92,594,786.64,1,0,1,2,6,0,1
363,25,3,0,2,2024-01-18 21:10:13,8,305.27,28019.96,1291,608.54,1,0,0,1,1,1,21
364,36,3,1,2,2024-01-18 12:23:18,24,563.3,38221.0,549,1296.67,0,1,1,2,6,0,12
365,16,1,0,0,2024-01-18 02:38:31,7,237.14,5061.41,549,989.97,1,1,0,1,7,1,2
366,30,3,1,1,2024-01-18 08:49:31,2,58.85,46895.72,559,792.09,0,1,1,4,0,0,8
367,48,1,1,0,2024-01-18 13:47:40,14,31.26,48481.64,561,717.55,0,1,0,1,3,1,13
368,29,1,1,1,2024-01-18 17:19:34,6,274.91,43598.7,1176,697.62,0,1,1,4,6,1,17
369,30,1,0,1,2024-01-18 21:07:26,16,1299.679599,22290.86,619,638.96,0,1,1,2,1,1,21
370,49,3,1,0,2024-01-18 11:23:56,13,150.91,17129.53,558,639.82,0,1,1,0,1,1,11
371,13,1,0,2,2024-01-18 17:22:08,9,271.76,26424.38,556,756.13,1,1,0,1,1,0,17
372,56,1,0,2,2024-01-18 08:03:09,3,733.67,14436.07,1282,297.4,1,1,1,2,4,0,8
374,34,1,0,0,2024-01-18 01:14:08,2,949.86,33079.95,597,419.12,1,1,0,1,1,0,1
375,23,3,0,2,2024-01-18 20:38:43,4,215.75,33862.45,1297,206.03,0,1,1,3,0,1,20
376,36,0,0,0,2024-01-18 14:00:00,15,479.45,25392.94,550,587.23,1,0,0,1,3,1,14
377,20,1,0,1,2024-01-18 01:40:30,2,352.61,1816.1,1176,733.6,0,1,0,1,7,0,1
379,29,1,0,2,2024-01-18 20:41:14,19,43.5,14431.86,611,686.86,1,0,0,1,6,1,20
380,38,0,1,1,2024-01-18 17:20:10,11,552.61,20308.23,619,615.9,1,0,1,4,1,1,17
381,46,3,0,2,2024-01-18 05:46:03,20,393.41,15462.29,1294,747.11,0,1,1,0,3,0,5
382,60,3,0,1,2024-01-18 16:49:48,5,95.02,11757.89,1282,750.89,1,0,0,1,0,0,16
383,61,1,1,1,2024-01-18 02:20:24,25,50.63,97688.49,561,292.57,1,0,1,2,8,0,2
384,56,1,1,1,2024-01-18 03:07:00,12,34.08,34687.38,558,717.96,0,1,0,1,8,0,3
385,41,3,0,2,2024-01-18 00:17:26,16,34.82,33188.16,611,367.69,0,1,1,3,6,1,0
386,59,1,0,0,2024-01-18 08:14:38,16,1336.2697,36326.75,1297,788.99,0,1,0,1,7,0,8
387,29,3,0,0,2024-01-18 14:25:24,6,201.06,8436.67,1282,1071.24,1,0,1,2,5,0,14
388,28,1,1,1,2024-01-18 18:27:24,16,348.67,38427.15,632,700.81,1,0,1,4,7,0,18
389,56,1,0,0,2024-01-18 21:32:54,14,42.78,43391.4,619,436.09,1,0,1,3,6,1,21
390,43,1,0,0,2024-01-18 18:31:07,21,33.37,36894.82,564,701.81,0,1,0,1,6,0,18
391,28,1,0,1,2024-01-18 13:52:07,20,222.09,19368.12,1076,629.83,1,0,1,0,6,1,13
392,16,0,0,1,2024-01-18 16:56:14,9,88.82,5497.89,552,697.62,1,0,1,3,1,0,16
393,60,1,1,0,2024-01-18 19:36:19,16,101.56,5132.55,559,621.96,0,1,1,4,1,1,19
394,35,3,0,2,2024-01-18 16:08:51,9,37.59,28432.23,632,631.14,0,1,1,4,1,1,16
395,24,1,0,0,2024-01-18 22:12:24,2,138.61,68051.66,1297,846.33,0,1,1,4,2,0,22
396,17,1,0,1,2024-01-18 05:03:15,9,47.81,12144.94,1297,690.32,0,1,1,4,3,1,5
397,21,0,1,0,2024-01-18 21:38:46,17,33.88,43649.07,550,777.37,0,1,1,0,7,0,21
398,16,1,1,1,2024-01-18 06:10:19,7,117.73,31562.08,1291,697.62,0,1,1,3,3,1,6
399,64,0,1,1,2024-01-18 20:05:18,3,327.42,1063.13,1294,755.68,1,0,1,0,3,0,20
400,39,0,0,2,2024-01-18 03:30:40,8,417.99,37839.02,559,654.8,0,1,0,1,3,1,3
401,54,3,0,0,2024-01-18 06:46:04,4,80.78,19793.69,564,676.01,0,1,0,1,0,1,6
402,63,1,0,1,2024-01-18 01:00:49,9,96.65,24717.58,792,746.23,1,0,1,3,4,0,1
403,17,0,0,1,2024-01-18 14:39:34,13,46.04,19090.42,552,581.33,1,0,1,3,1,1,14
404,36,3,1,1,2024-01-18 09:19:58,16,119.69,48054.16,586,606.57,0,1,1,3,3,1,9
405,55,1,0,0,2024-01-18 15:27:00,15,156.18,14801.69,552,645.38,0,1,1,3,6,1,15
406,24,1,1,2,2024-01-18 02:43:09,19,58.11,7232.66,1294,673.32,0,1,0,1,1,1,2
407,55,1,0,0,2024-01-18 06:30:32,19,33.19,44650.25,561,697.62,1,0,0,1,1,0,6
408,63,0,0,1,2024-01-18 22:06:03,13,601.21,44824.66,1176,771.61,1,1,0,1,8,0,22
410,35,3,1,0,2024-01-18 20:48:59,10,495.46,26812.57,561,538.4,1,1,1,2,7,1,20
411,59,1,0,2,2024-01-18 04:26:06,15,510.73,20038.13,1291,622.29,1,1,0,1,6,1,4
412,23,3,0,1,2024-01-18 23:41:04,17,378.32,6289.63,632,717.0,0,1,0,1,0,1,23
413,32,1,1,1,2024-01-18 11:23:00,12,191.47,12992.9,1291,697.62,1,0,1,3,6,1,11
414,36,1,0,0,2024-01-18 17:44:40,4,247.62,17192.01,552,614.6,1,0,1,3,1,1,17
416,47,0,1,2,2024-01-18 00:13:02,15,826.23,7263.2,558,741.78,1,1,1,2,1,0,0
417,42,0,0,1,2024-01-18 00:41:45,14,1086.01,37893.72,561,602.01,1,1,0,1,0,1,0
418,30,3,1,0,2024-01-18 07:59:50,17,512.86,84959.24,565,759.74,0,1,0,1,8,0,7
419,29,1,1,1,2024-01-18 09:59:36,12,523.17,48510.75,552,1203.69,1,0,0,1,1,1,9
421,54,1,0,1,2024-01-18 04:59:40,23,388.92,46687.09,586,951.69,0,1,1,0,1,1,4
422,38,3,0,0,2024-01-18 16:14:30,18,64.35,32459.02,564,626.88,1,0,0,1,7,1,16
423,19,1,0,1,2024-01-18 11:38:23,8,437.82,2361.57,1282,720.59,0,1,0,1,1,0,11
424,28,1,0,0,2024-01-18 20:34:41,15,425.87,20552.83,1282,734.31,1,1,0,1,1,0,20
425,57,1,0,2,2024-01-18 03:05:21,12,400.2,32446.0,549,839.0,1,0,0,1,2,0,3
426,56,3,0,1,2024-01-18 12:50:05,20,34.14,26613.52,597,708.39,0,1,1,4,0,0,12
427,33,1,1,2,2024-01-18 07:18:17,10,30.91,32503.71,550,552.16,0,1,0,1,7,1,7
428,36,1,0,2,2024-01-18 07:44:09,15,186.4,26284.13,561,656.21,1,0,0,1,7,1,7
430,13,3,0,0,2024-01-18 16:36:03,5,1721.26,28781.74,554,512.17,1,1,1,2,6,1,16
431,27,1,0,0,2024-01-18 18:12:03,10,747.05,29414.81,559,683.08,0,1,1,2,1,1,18
432,11,0,1,1,2024-01-18 07:35:45,11,1228.143729,2173.69,561,969.14,0,1,0,1,6,1,7
433,26,1,1,2,2024-01-18 01:41:05,12,652.19,26519.82,559,1466.44,1,1,0,1,3,1,1
434,16,3,1,2,2024-01-18 06:28:44,11,130.05,17513.69,632,535.24,0,1,1,4,0,1,6
435,51,1,1,0,2024-01-18 08:58:03,7,185.79,53225.55,1176,697.62,0,1,0,1,5,0,8
436,23,1,0,0,2024-01-18 01:43:28,13,32.83,49711.44,603,485.02,0,1,0,1,0,0,1
437,25,1,1,0,2024-01-18 21:50:00,12,529.07,6325.37,592,744.6,1,0,1,4,1,0,21
438,16,3,0,1,2024-01-18 21:36:20,7,47.18,2242.41,556,667.44,0,1,0,1,6,1,21
439,60,1,1,2,2024-01-18 06:30:06,4,507.58,34469.26,554,651.69,1,1,0,1,3,1,6
440,61,0,0,2,2024-01-18 10:01:13,12,322.92,18353.67,565,534.9,1,0,0,1,6,1,10
441,44,0,1,1,2024-01-18 07:19:50,13,96.76,31096.42,559,794.75,0,1,0,1,5,0,7
442,20,0,0,0,2024-01-18 01:03:32,13,171.79,16554.99,552,777.01,0,1,0,1,7,0,1
443,27,1,0,2,2024-01-18 02:05:09,11,249.36,28951.39,564,768.86,1,0,0,1,0,0,2
444,22,3,1,1,2024-01-18 12:22:00,3,2732.7,79718.85,1176,824.45,1,1,1,3,2,0,12
445,19,1,1,1,2024-01-18 02:57:26,14,213.38,14581.71,564,713.31,1,1,0,1,6,0,2
447,40,3,1,1,2024-01-18 17:46:25,13,77.19,24873.42,586,696.24,1,0,0,1,7,1,17
449,52,3,1,1,2024-01-18 10:06:41,21,30.48,1911.99,591,745.75,1,0,1,0,0,0,10
450,39,3,0,0,2024-01-18 01:51:14,21,186.03,2353.19,591,675.41,1,0,0,1,3,1,1
451,20,1,0,1,2024-01-18 23:25:49,20,257.51,26394.03,550,792.01,0,1,0,1,8,0,23
452,25,0,0,2,2024-01-18 07:56:41,21,40.73,3069.27,558,658.13,0,1,1,2,0,1,7
453,16,3,0,0,2024-01-18 04:11:00,7,280.15,61874.77,919,774.36,0,1,1,3,4,0,4
454,17,3,1,0,2024-01-18 07:30:24,20,69.38,1062.77,594,699.24,1,0,1,2,0,1,7
456,37,3,1,2,2024-01-18 18:13:08,13,66.03,46020.2,632,529.86,0,1,0,1,7,1,18
457,49,3,0,1,2024-01-18 17:00:03,24,31.93,24009.29,1282,618.05,1,0,1,0,1,1,17
458,36,1,1,1,2024-01-18 01:26:42,23,125.03,10994.22,586,1147.99,1,0,0,1,3,1,1
459,59,1,0,0,2024-01-18 00:54:37,21,228.5,9071.32,1294,703.79,1,0,0,1,7,0,0
460,21,1,0,2,2024-01-18 08:48:00,21,36.51,23137.87,550,697.62,0,1,1,3,7,0,8
461,17,1,1,2,2024-01-18 06:46:11,4,406.37,14837.87,565,742.51,0,1,0,1,7,0,6
462,15,1,0,1,2024-01-18 02:55:35,7,36.13,21281.1,1297,719.2,0,1,1,4,3,0,2
463,48,3,0,1,2024-01-18 04:03:32,14,160.61,90796.23,648,823.46,0,1,1,4,8,0,4
464,47,1,1,0,2024-01-18 04:17:07,14,247.55,40684.25,586,701.81,1,1,0,1,0,0,4
465,17,3,0,1,2024-01-18 13:52:45,12,164.74,41722.86,591,728.0,1,0,1,3,3,0,13
466,21,3,1,2,2024-01-18 07:03:43,21,49.24,49946.91,564,694.15,1,0,1,4,1,1,7
467,51,1,0,2,2024-01-18 18:46:54,18,55.0,8502.47,591,786.6,0,1,0,1,1,0,18
468,59,0,0,2,2024-01-18 06:56:08,15,88.48,33724.01,591,941.46,1,0,0,1,0,0,6
469,54,0,0,2,2024-01-18 19:47:55,6,94.98,29217.32,554,702.21,0,1,1,0,6,0,19
470,24,0,1,1,2024-01-18 18:51:20,1,215.35,65188.06,1294,778.26,0,1,0,1,8,0,18
471,27,3,0,0,2024-01-18 18:27:29,10,308.34,96015.22,919,815.96,1,0,0,1,8,0,18
473,17,1,1,1,2024-01-18 10:02:07,8,1512.6,15911.62,559,586.72,1,0,0,1,1,1,10
474,27,1,0,0,2024-01-18 18:17:44,17,234.72,97438.18,552,697.62,0,1,0,1,5,0,18
475,61,3,1,0,2024-01-18 13:45:30,12,167.05,29100.92,632,517.38,0,1,1,2,3,1,13
476,35,0,0,2,2024-01-18 21:14:04,21,74.86,7282.58,556,617.47,0,1,0,1,7,1,21
478,64,1,1,2,2024-01-18 09:49:49,15,31.1,44214.34,611,672.58,1,0,1,0,7,1,9
480,40,1,0,0,2024-01-18 05:43:59,23,413.94,42743.27,586,655.95,1,0,0,1,7,1,5
481,57,1,1,0,2024-01-18 21:21:34,20,640.52,6027.42,554,1066.06,0,1,0,1,7,0,21
482,28,1,0,0,2024-01-18 11:02:13,12,202.8,20086.44,1291,798.92,1,1,1,0,3,0,11
483,60,3,0,2,2024-01-18 04:13:56,12,337.48,27396.98,603,614.08,0,1,1,3,3,1,4
484,51,1,0,2,2024-01-18 19:55:13,10,299.48,38854.23,619,668.5,0,1,1,3,0,1,19
485,18,3,1,2,2024-01-18 17:51:22,8,31.26,15951.24,589,677.42,1,0,0,1,6,1,17
486,39,3,1,1,2024-01-18 02:42:27,18,110.72,4032.05,549,720.15,0,1,0,1,1,0,2
488,23,1,0,0,2024-01-18 01:07:51,17,371.65,44996.93,611,507.98,0,1,0,1,6,1,1
489,60,0,0,1,2024-01-18 19:48:33,5,113.93,14527.98,1297,754.61,1,0,0,1,1,0,19
490,49,3,0,1,2024-01-18 02:56:26,15,153.01,59242.98,564,790.36,1,0,0,1,2,0,2
491,64,1,0,2,2024-01-18 16:03:55,22,223.8,35421.5,1295,606.53,1,1,0,1,0,1,16
493,51,3,1,1,2024-01-18 19:18:53,15,92.58,47671.91,1291,795.49,1,0,1,2,8,0,19
494,38,1,0,1,2024-01-18 12:01:22,11,62.54,50065.89,554,796.93,1,0,1,0,2,0,12
495,25,1,1,2,2024-01-18 10:41:31,7,170.95,41491.97,550,717.98,1,0,0,1,6,0,10
496,17,1,1,1,2024-01-18 17:56:05,3,64.75,7475.03,527,753.16,0,1,0,1,2,0,17
497,43,1,0,1,2024-01-18 14:57:22,23,359.7,19316.29,1294,735.83,1,0,1,4,6,0,14
498,47,3,1,1,2024-01-18 08:24:52,3,152.42,43006.26,549,753.07,0,1,1,3,6,0,8
499,60,1,0,1,2024-01-18 22:32:47,6,427.58,30118.88,919,760.59,0,1,1,4,8,0,22
501,41,1,0,1,2024-01-18 14:35:27,9,90.52,4542.69,550,309.49,1,0,0,1,0,0,14
502,39,3,1,2,2024-01-18 01:41:35,17,72.68,13514.25,611,709.97,1,0,1,3,3,1,1
503,55,3,1,1,2024-01-18 09:17:19,20,168.75,80304.79,561,797.72,0,1,0,1,4,0,9
504,57,3,0,1,2024-01-18 01:26:28,17,68.53,31609.24,1297,785.98,0,1,1,2,2,0,1
505,38,1,1,1,2024-01-18 10:27:27,17,31.64,38649.06,1295,759.73,1,0,0,1,0,0,10
506,13,1,1,0,2024-01-18 09:06:26,20,1009.657785,8403.62,619,1048.85,0,1,0,1,0,1,9
507,10,3,1,2,2024-01-18 02:24:31,10,111.62,37182.03,554,663.5,0,1,0,1,7,1,2
508,15,1,1,0,2024-01-18 11:36:00,14,147.74,27224.5,558,710.45,0,1,0,1,0,1,11
509,53,1,0,2,2024-01-18 08:04:02,14,438.85,63431.93,561,709.01,1,0,0,1,4,0,8
510,54,1,1,2,2024-01-18 12:57:35,13,33.05,2943.43,594,678.77,0,1,0,1,0,1,12
511,46,1,0,2,2024-01-18 17:39:08,3,183.45,5219.4,1297,775.7,0,1,1,3,7,0,17
512,28,3,0,2,2024-01-18 09:04:36,17,1215.5691,18178.62,567,771.68,0,1,0,1,4,0,9
513,39,3,0,2,2024-01-18 09:46:02,1,77.77,30852.93,552,633.24,1,0,0,1,6,1,9
514,13,3,0,1,2024-01-18 20:58:44,24,256.86,8522.0,561,669.02,1,0,1,2,6,1,20
515,42,3,0,0,2024-01-18 13:24:21,26,1002.285062,3883.99,592,382.36,0,1,1,0,3,0,13
516,56,1,1,1,2024-01-18 06:09:51,5,298.69,26390.82,919,697.62,1,0,0,1,5,0,6
517,46,3,1,1,2024-01-18 22:23:11,12,140.47,6027.92,1291,718.91,1,0,0,1,6,1,22
518,41,3,0,0,2024-01-18 13:55:49,8,474.34,64594.43,550,734.29,0,1,0,1,8,0,13
521,59,1,1,2,2024-01-18 15:13:37,19,124.47,17185.18,556,663.66,1,0,1,3,1,1,15
523,52,3,0,0,2024-01-18 09:19:59,15,181.36,16715.28,549,567.61,1,0,1,4,7,1,9
524,43,1,1,2,2024-01-18 00:25:05,11,80.77,49062.27,589,660.05,0,1,1,4,7,1,0
525,29,1,0,2,2024-01-18 11:08:22,14,76.64,48367.6,1176,690.27,1,0,1,3,7,1,11
526,44,1,1,1,2024-01-18 15:12:37,23,456.32,40778.12,1297,584.2,1,1,1,2,7,1,15
527,32,1,1,1,2024-01-18 11:53:14,13,372.1,8269.63,550,639.42,1,0,0,1,7,1,11
528,40,3,1,0,2024-01-18 00:33:49,20,191.65,1100.15,549,712.31,0,1,1,4,7,0,0
530,60,0,0,2,2024-01-18 07:54:46,13,443.75,4997.04,565,1158.54,1,0,1,4,6,1,7
531,25,0,0,0,2024-01-18 23:09:31,7,148.81,27608.13,586,749.19,1,0,0,1,1,0,23
532,21,1,1,2,2024-01-18 07:24:34,20,268.22,7545.82,919,697.62,0,1,0,1,5,0,7
533,58,3,1,2,2024-01-18 06:56:48,11,161.95,21004.91,559,697.62,0,1,0,1,1,1,6
535,46,1,1,1,2024-01-18 03:12:00,15,1128.26,30416.93,611,583.23,0,1,0,1,0,1,3
536,53,1,0,2,2024-01-18 08:06:49,11,35.24,9818.28,550,696.37,1,0,0,1,3,1,8
537,26,0,1,2,2024-01-18 14:21:58,19,139.85,43079.79,561,712.06,0,1,1,0,7,0,14
538,18,0,0,1,2024-01-18 12:20:26,2,198.18,22032.55,611,691.98,1,0,0,1,1,1,12
539,60,3,1,2,2024-01-18 14:15:25,16,54.28,46183.02,1297,697.62,1,0,1,3,3,1,14
540,26,3,0,0,2024-01-18 04:46:08,12,120.24,43873.15,919,781.77,0,1,1,3,2,0,4
541,52,1,1,2,2024-01-18 02:09:04,21,660.28,24842.66,550,977.91,0,1,0,1,0,1,2
542,35,1,1,1,2024-01-18 15:16:40,9,637.22,13130.72,552,796.47,0,1,0,1,0,0,15
543,19,1,0,0,2024-01-18 10:46:35,23,113.95,41780.74,554,930.08,0,1,0,1,1,1,10
544,38,1,1,2,2024-01-18 10:51:33,8,484.98,75202.37,554,742.55,1,0,1,2,2,0,10
546,53,3,0,2,2024-01-18 16:31:58,1,122.68,48377.84,567,706.25,0,1,1,3,5,0,16
548,18,3,0,1,2024-01-18 04:03:21,20,33.99,26564.59,592,507.1,0,1,0,1,7,1,4
549,60,0,0,0,2024-01-18 02:08:11,15,148.12,6050.02,586,705.49,0,1,0,1,0,1,2
550,32,1,0,2,2024-01-18 20:17:34,14,144.36,28729.58,1294,630.69,1,0,1,0,0,1,20
551,59,1,1,0,2024-01-18 04:02:39,13,491.36,7884.31,594,569.23,1,1,0,1,6,1,4
552,61,1,0,1,2024-01-18 00:39:06,12,380.02,24219.87,549,697.62,1,0,0,1,8,0,0
553,41,1,1,0,2024-01-18 01:20:53,15,131.03,21743.59,594,714.79,1,0,1,4,1,0,1
554,11,1,1,0,2024-01-18 23:51:39,13,198.02,16177.14,558,602.74,1,0,1,3,3,1,23
555,55,1,0,1,2024-01-18 23:06:35,12,337.97,32544.46,586,414.31,1,1,1,0,6,0,23
557,55,3,0,0,2024-01-18 05:28:44,22,83.74,90287.87,558,726.3,0,1,0,1,8,0,5
558,10,1,1,1,2024-01-18 04:03:30,13,30.63,3068.03,619,641.19,1,0,1,3,6,1,4
559,44,3,0,0,2024-01-18 23:16:53,12,302.85,29277.36,556,655.81,1,0,1,0,0,1,23
560,63,0,0,2,2024-01-18 05:01:54,5,100.19,26445.74,1295,645.99,1,0,1,0,0,1,5
